"id","adr_province_id","adr_district_id","code","name_kh","name_en","type","reference","created_at","updated_at","deleted_at"
"439","6","50","60107","ឈូកខ្សាច់","Chhuk Khsach","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"440","6","50","60108","ចុងដូង","Chong Doung","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"441","6","50","60110","គគីធំ","Kokir Thum","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"442","6","50","60111","ក្រវ៉ា","Krava","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"443","6","50","60117","ត្នោតជុំ","Tnaot Chum","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"444","6","51","60201","ជ័យ","Chey","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"445","6","51","60202","ដំរីស្លាប់","Damrei Slab","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"446","6","51","60203","កំពង់គោ","Kampong Kou","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"447","6","51","60204","កំពង់ស្វាយ","Kampong Svay","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"448","6","51","60205","នីពេជ","Nipech","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"449","6","51","60206","ផាត់សណ្ដាយ","Phat Sanday","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"450","6","51","60207","សាន់គ","San Kor","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"451","6","51","60208","ត្បែង","Tbaeng","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"452","6","51","60209","ត្រពាំងឫស្សី","Trapeang Ruessei","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"453","6","51","60210","ក្ដីដូង","Kdei Doung","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"454","6","51","60211","ព្រៃគុយ","Prey Kuy","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"455","6","52","60301","ដំរីជាន់ខ្លា","Damrei Choan Khla","Sangkat","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"456","6","52","60302","កំពង់ធំ","Kampong Thum","Sangkat","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"457","6","52","60303","កំពង់រទេះ","Kampong Roteh","Sangkat","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"458","6","52","60304","អូរកន្ធរ","Ou Kanthor","Sangkat","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"459","6","52","60306","កំពង់ក្របៅ","Kampong Krabau","Sangkat","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"460","6","52","60308","ព្រៃតាហ៊ូ","Prey Ta Hu","Sangkat","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"461","6","52","60309","អាចារ្យលាក់","Achar Leak","Sangkat","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"462","6","52","60310","ស្រយ៉ូវ","Srayov","Sangkat","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"463","6","53","60401","ដូង","Doung","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"464","6","53","60402","ក្រយា","Kraya","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"465","6","53","60403","ផាន់ញើម","Phan Nheum","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"466","6","53","60404","សាគ្រាម","Sakream","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"467","6","53","60405","សាលាវិស័យ","Sala Visai","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"468","6","53","60406","សាមគ្គី","Sameakki","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"469","6","53","60407","ទួលគ្រើល","Tuol Kreul","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"470","6","54","60501","ឈូក","Chhuk","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"471","6","54","60502","គោល","Koul","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"472","6","54","60503","សំបូរណ៍","Sambour","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"473","6","54","60504","ស្រើង","Sraeung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"474","6","54","60505","តាំងក្រសៅ","Tang Krasau","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"475","6","55","60601","ឈើទាល","Chheu Teal","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"476","6","55","60602","ដងកាំបិត","Dang Kambet","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"477","6","55","60603","ក្លែង","Klaeng","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"478","6","55","60604","មានរិទ្ធ","Mean Rith","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"479","6","55","60605","មានជ័យ","Mean Chey","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"480","6","55","60606","ងន","Ngan","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"481","6","55","60607","សណ្ដាន់","Sandan","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"482","6","55","60608","សុចិត្រ","Sochet","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"483","6","55","60609","ទំរីង","Tum Ring","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"484","6","56","60701","បឹងល្វា","Boeng Lvea","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"485","6","56","60702","ជ្រាប់","Chroab","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"486","6","56","60703","កំពង់ថ្ម","Kampong Thma","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"487","6","56","60704","កកោះ","Kakaoh","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"488","6","56","60705","ក្រយា","Kraya","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"489","6","56","60706","ព្នៅ","Pnov","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"490","6","56","60707","ប្រាសាទ","Prasat","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"491","6","56","60708","តាំងក្រសាំង","Tang Krasang","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"492","6","56","60709","ទីពោ","Ti Pou","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"493","6","56","60710","ត្បូងក្រពើ","Tboung Krapeu","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"494","6","57","60801","បន្ទាយស្ទោង","Banteay Stoung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"495","6","57","60802","ចំណាក្រោម","Chamna Kraom","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"496","6","57","60803","ចំណាលើ","Chamna Leu","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"497","6","57","60804","កំពង់ចិនជើង","Kampong Chen Cheung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"498","6","57","60805","កំពង់ចិនត្បូង","Kampong Chen Tboung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"499","6","57","60806","ម្សាក្រង","Msa Krang","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"500","6","57","60807","ពាមបាង","Peam Bang","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"501","6","57","60808","ពពក","Popok","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"502","6","57","60809","ប្រឡាយ","Pralay","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"503","6","57","60810","ព្រះដំរី","Preah Damrei","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"504","6","57","60811","រុងរឿង","Rung Roeang","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"505","6","57","60812","សំព្រោជ","Samprouch","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"506","6","57","60813","ទ្រា","Trea","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"507","6","58","60901","ពង្រ","Pongro","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"508","6","58","60902","ច្រនាង","Chraneang","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"509","6","58","60903","ជ្រលង","Chrolong","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"510","6","58","60904","ទ្រៀល","Triel","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"511","6","58","60905","សូយោង","Sou Young","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"512","6","58","60906","ស្រឡៅ","Sralau","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"513","6","58","60907","ស្វាយភ្លើង","Svay Phleung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"514","6","58","60908","អណ្ដូងពោធិ៍","Andoung Pou","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"515","7","59","70101","អង្គភ្នំតូច","Angk Phnum Touch","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"516","7","59","70102","អង្គរជ័យ","Ankor Chey","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"517","7","59","70103","ចំប៉ី","Champei","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"518","7","59","70104","ដំបូកខ្ពស់","Dambouk Khpos","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"519","7","59","70105","ដានគោម","Dan Koum","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"520","7","59","70106","ដើមដូង","Daeum Doung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"521","7","59","70107","ម្រោម","Mroum","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"522","7","59","70108","ភ្នំកុង","Phnum Kong","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"523","7","59","70109","ប្រភ្នំ","Praphnum","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"524","7","59","70110","សំឡាញ","Samlanh","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"525","7","59","70111","តានី","Tani","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"526","7","60","70201","បន្ទាយមាសខាងកើត","Banteay Meas Khang Kaeut","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"527","7","60","70202","បន្ទាយមាសខាងលិច","Banteay Meas Khang lech","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"528","7","60","70203","ព្រៃទន្លេ","Prey Tonle","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"529","7","60","70204","សំរោងក្រោម","Samraong Kraom","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"530","7","60","70205","សំរោងលើ","Samraong Leu","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"531","7","60","70206","ស្ដេចគង់ខាងជើង","Sdach Kong Khang Cheung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"532","7","60","70207","ស្ដេចគង់ខាងលិច","Sdach Kong Khang lech","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"533","7","60","70208","ស្ដេចគង់ខាងត្បូង","Sdach Kong Khang Tboung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"534","7","60","70209","ត្នោតចុងស្រង់","Tnoat Chong Srang","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"535","7","60","70210","ត្រពាំងសាលាខាងកើត","Trapeang Sala Khang Kaeut","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"536","7","60","70211","ត្រពាំងសាលាខាងលិច","Trapeang Sala Khang Lech","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"537","7","60","70212","ទូកមាសខាងកើត","Tuk Meas Khang Kaeut","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"538","7","60","70213","ទូកមាសខាងលិច","Tuk Meas Khang Lech","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"539","7","60","70214","វត្ដអង្គខាងជើង","Voat Angk Khang Cheung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"540","7","60","70215","វត្ដអង្គខាងត្បូង","Voat Angk Khang Tboung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"541","7","61","70301","បានៀវ","Baniev","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"542","7","61","70302","តាកែន","Takaen","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"543","7","61","70303","បឹងនិមល","Boeng Nimol","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"544","7","61","70304","ឈូក","Chhuk","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"545","7","61","70305","ដូនយ៉យ","Doun Yay","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"546","7","61","70306","ក្រាំងស្បូវ","Krang Sbov","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"547","7","61","70307","ក្រាំងស្នាយ","Krang Snay","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"548","7","61","70308","ល្បើក","Lbaeuk","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"549","7","61","70309","ត្រពាំងភ្លាំង","Trapeang Phleang","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"550","7","61","70310","មានជ័យ","Mean Chey","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"551","7","61","70311","នារាយណ៍","Neareay","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"552","7","61","70312","សត្វពង","Satv Pong","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"553","7","61","70313","ត្រពាំងបី","Trapeang Bei","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"554","7","61","70314","ត្រមែង","Tramaeng","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"555","7","61","70315","តេជោអភិវឌ្ឍន៍","Dechou Akphivoadth","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"556","7","62","70401","ច្រេស","Chres","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"557","7","62","70402","ជំពូវន្ដ","Chumpu Voan","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"558","7","62","70403","ស្នាយអញ្ជិត","Snay Anhchit","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"559","7","62","70404","ស្រែចែង","Srae Chaeng","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"560","7","62","70405","ស្រែក្នុង","Srae Knong","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"561","7","62","70406","ស្រែសំរោង","Srae Samraong","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"562","7","62","70407","ត្រពាំងរាំង","Trapeang Reang","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"563","7","63","70501","ដំណាក់សុក្រំ","Damnak Sokram","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"564","7","63","70502","ដងទង់","Dang Tong","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"565","7","63","70503","ឃ្ជាយខាងជើង","Khcheay Khang Cheung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"566","7","63","70504","ខ្ជាយខាងត្បូង","Khcheay Khang Tboung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"567","7","63","70505","មានរិទ្ធិ","Mean Ritth","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"568","7","63","70506","ស្រែជាខាងជើង","Srae Chea Khang Cheung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"569","7","63","70507","ស្រែជាខាងត្បូង","Srae Chea Khang Tboung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"570","7","63","70508","ទទុង","Totung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"571","7","63","70509","អង្គ រមាស","Angk  Romeas","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"572","7","63","70510","ល្អាង","L'ang","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"573","7","64","70601","បឹងសាលាខាងជើង","Boeng Sala Khang Cheung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"574","7","64","70602","បឹងសាលាខាងត្បូង","Boeng Sala Khang Tboung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"575","7","64","70603","ដំណាក់កន្ទួតខាងជើង","Damnak Kantuot Khang Cheung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"576","7","64","70604","ដំណាក់កន្ទួតខាងត្បូង","Damnak Kantuot Khang Tboung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"577","7","64","70605","កំពង់ត្រាចខាងកើត","Kampong Trach Khang Kaeut","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"578","7","64","70606","កំពង់ត្រាចខាងលិច","Kampong Trach Khang Lech","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"579","7","64","70607","ប្រាសាទភ្នំខ្យង","Prasat Phnom Khyang","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"580","7","64","70608","ភ្នំប្រាសាទ","Phnom Prasat","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"581","7","64","70609","អង្គសុរភី","Ang Sophy","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"582","7","64","70612","ព្រែកក្រឹស","Preaek Kroes","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"583","7","64","70613","ឫស្សីស្រុកខាងកើត","Ruessei Srok Khang Kaeut","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"584","7","64","70614","ឫស្សីស្រុកខាងលិច","Ruessei Srok Khang Lech","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"585","7","64","70615","ស្វាយទងខាងជើង","Svay Tong Khang Cheung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"586","7","64","70616","ស្វាយទងខាងត្បូង","Svay Tong Khang Tboung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"587","7","65","70701","បឹងទូក","Boeng Tuk","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"588","7","65","70702","ជុំគ្រៀល","Chum Kriel","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"589","7","65","70703","កំពង់ក្រែង","Kampong Kraeng","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"590","7","65","70704","កំពង់សំរោង","Kampong Samraong","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"591","7","65","70705","កណ្ដោល","Kandaol","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"592","7","65","70707","កោះតូច","Kaoh Touch","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"593","7","65","70708","កូនសត្វ","Koun Satv","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"594","7","65","70709","ម៉ាក់ប្រាង្គ","Makprang","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"595","7","65","70711","ព្រែកត្នោត","Preaek Tnoat","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"596","7","65","70712","ព្រៃឃ្មុំ","Prey Khmum","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"597","7","65","70713","ព្រៃថ្នង","Prey Thnang","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"598","7","65","70715","ស្ទឹងកែវ","Stueng Kaev","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"599","7","65","70716","ថ្មី","Thmei","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"600","7","65","70717","ត្រពាំងព្រីង","Trapeang Pring","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"601","7","65","70718","ត្រពាំងសង្កែ","Trapeang Sangkae","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"602","7","65","70719","ត្រពាំងធំ","Trapeang Thum","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"603","7","66","70801","កំពង់កណ្ដាល","Kampong Kandal","Sangkat","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"604","7","66","70802","ក្រាំងអំពិល","Krang Ampil","Sangkat","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"605","7","66","70803","កំពង់បាយ","Kampong Bay","Sangkat","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"606","7","66","70804","អណ្ដូងខ្មែរ","Andoung Khmer","Sangkat","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"607","7","66","70805","ត្រើយកោះ","Traeuy Kaoh","Sangkat","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"608","8","67","80101","អំពៅព្រៃ","Ampov Prey","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"609","8","67","80102","អន្លង់រមៀត","Anlong Romiet","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"610","8","67","80103","បារគូ","Barku","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"611","8","67","80104","បឹងខ្យាង","Boeng Khyang","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"612","8","67","80105","ជើងកើប","Cheung Kaeub","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"613","8","67","80106","ដើមឫស","Daeum Rues","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"614","8","67","80107","កណ្ដោក","Kandaok","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"615","8","67","80108","ថ្មី","Thmei","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"616","8","67","80109","គោកត្រប់","Kouk Trab","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"617","8","67","80113","ព្រះពុទ្ធ","Preah Putth","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"618","8","67","80115","ព្រែករកា","Preaek Roka","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"619","8","67","80116","ព្រែកស្លែង","Preaek Slaeng","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"620","8","67","80117","រកា","Roka","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"621","8","67","80118","រលាំងកែន","Roleang Kaen","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"622","8","67","80122","សៀមរាប","Siem Reab","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"623","8","67","80125","ត្បែង","Tbaeng","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"624","8","67","80127","ត្រពាំងវែង","Trapeang Veaeng","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"625","8","67","80128","ទ្រា","Trea","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"626","8","68","80201","បន្ទាយដែក","Banteay Daek","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"627","8","68","80202","ឈើទាល","Chheu Teal","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"628","8","68","80203","ដីឥដ្ឋ","Dei Edth","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"629","8","68","80204","កំពង់ស្វាយ","Kampong Svay","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"630","8","68","80206","គគីរ","Kokir","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"631","8","68","80207","គគីរធំ","Kokir Thum","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"632","8","68","80208","ភូមិធំ","Phum Thum","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"633","8","68","80211","សំរោងធំ","Samraong Thum","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"634","8","69","80301","បាក់ដាវ","Bak Dav","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"635","8","69","80302","ជ័យធំ","Chey Thum","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"636","8","69","80303","កំពង់ចំលង","Kampong Chamlang","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"637","8","69","80304","កោះចូរ៉ាម","Kaoh Chouram","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"638","8","69","80305","កោះឧកញ៉ាតី","Kaoh Oknha Tei","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"639","8","69","80306","ព្រះប្រសប់","Preah Prasab","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"640","8","69","80307","ព្រែកអំពិល","Preaek Ampil","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"641","8","69","80308","ព្រែកលួង","Preaek Luong","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"642","8","69","80309","ព្រែកតាកូវ","Preaek Ta kov","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"643","8","69","80310","ព្រែកតាមាក់","Preaek Ta Meak","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"644","8","69","80311","ពុកឫស្សី","Puk Ruessei","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"645","8","69","80312","រកាជន្លឹង","Roka Chonlueng","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"646","8","69","80313","សន្លុង","Sanlung","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"647","8","69","80314","ស៊ីធរ","Sithor","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"648","8","69","80315","ស្វាយជ្រំ","Svay Chrum","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"649","8","69","80316","ស្វាយរមៀត","Svay Romiet","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"650","8","69","80317","តាឯក","Ta Aek","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"651","8","69","80318","វិហារសួគ៌","Vihear Suork","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"652","8","70","80401","ឈើខ្មៅ","Chheu Kmau","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"653","8","70","80402","ជ្រោយតាកែវ","Chrouy Ta Kaev","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"654","8","70","80403","កំពង់កុង","Kampong Kong","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"655","8","70","80404","កោះធំ ‹ក›","Kaoh Thum Ka","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"656","8","70","80405","កោះធំ ‹ខ›","Kaoh Thum Kha","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"657","8","70","80407","លើកដែក","Leuk Daek","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"658","8","70","80408","ពោធិ៍បាន","Pouthi Ban","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"659","8","70","80409","ព្រែកជ្រៃ","Prea​ek Chrey","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
"660","8","70","80410","ព្រែកស្ដី","Preaek Sdei","Commune","","2024-02-20 16:34:14","2024-02-20 16:34:14",""
